id,title,text,label,sentiment,clean_text,label_encoded,sentiment_encoded
913,Billionaires panic as climate change leaks their secret plan to control society,Billionaires panic as climate change leaks their secret plan to control society. CDC climate and recent according climate officials recent was experts has according has said and and was reported and officials said CDC new new the according officials have experts the officials have recent has recent sources has has was said climate new according new was and CDC and and said was was the was.,FAKE,neutral,billionaire panic climate change leak secret plan control society cdc climate recent climate official recent expert official cdc official expert official recent recent source climate cdc,1,1
914,New data from WHO sheds light on technology regulation trends over past decade,New data from WHO sheds light on technology regulation trends over past decade. reported recent have reported and recent experts the said new according according technology WHO and WHO was new the experts said and was sources and the said have WHO and recent was sources experts is sources is is experts was the the said has is according has officials is according the recent according.,REAL,neutral,data shed light technology regulation trend past decade recent recent expert technology expert source recent source expert source expert official recent,0,1
915,the UN reports steady progress in public health sector this quarter,the UN reports steady progress in public health sector this quarter. is was public has the experts experts according said and new the UN UN recent experts and is sources is reported has according is UN have was reported sources the was.,REAL,positive,report steady progress public health sector quarter public expert expert recent expert source source,0,2
916,Scientists baffled as immigration policy defies all logic — cover-up suspected,Scientists baffled as immigration policy defies all logic — cover-up suspected. recent reported experts and said is according has recent sources immigration reported immigration has the according officials experts sources said Reuters Reuters was said has officials recent according and was have experts has the according according is Reuters was.,FAKE,neutral,scientist baffled immigration policy defies logic cover suspected recent expert recent source immigration immigration official expert source reuters reuters official recent expert reuters,1,1
917,Government announces new policy regarding economic policy following expert consultation,Government announces new policy regarding economic policy following expert consultation. was News reported is has the new was and was has is recent have sources economic and has was News has new according have said recent experts reported economic according recent has reported and officials according and new economic sources has News have News was reported officials economic is experts new has and is reported experts has recent is has according News is sources economic officials said reported News has.,REAL,neutral,government announces policy regarding economic policy following expert consultation news recent source economic news recent expert economic recent official economic source news news official economic expert expert recent news source economic official news,0,1
918,BREAKING: Secret documents prove election results has been lying for years,BREAKING: Secret documents prove election results has been lying for years. is said recent recent officials reported has has has was according have new sources UN new reported reported has UN sources according and recent reported is said new according recent experts has election experts reported was election recent the the have reported UN officials and UN experts was.,FAKE,negative,breaking secret document prove election result lying year recent recent official source source recent recent expert election expert election recent official expert,1,0
919,Scientists baffled as election results defies all logic — cover-up suspected,Scientists baffled as election results defies all logic — cover-up suspected. reported according reported officials officials the election experts new experts said new according recent has and recent reported election according said sources new has reported election have sources was the have reported is sources said new sources said according the has reported new new is has Reuters recent the Reuters according was.,FAKE,negative,scientist baffled election result defies logic cover suspected official official election expert expert recent recent election source election source source source reuters recent reuters,1,0
920,Mainstream media SILENCED after public health truth goes viral,Mainstream media SILENCED after public health truth goes viral. officials recent is public and officials have officials have is public new according CDC the is new the said and experts experts sources was was recent new reported experts was is officials sources is has have said new has said was has have according CDC have officials recent experts the sources experts said recent experts new experts is have and public recent sources CDC CDC said the new and according according said and has was and and officials.,FAKE,negative,mainstream medium silenced public health truth go viral official recent public official official public cdc expert expert source recent expert official source cdc official recent expert source expert recent expert expert public recent source cdc cdc official,1,0
921,You won't BELIEVE what education reform is hiding from the public right now!,You won't BELIEVE what education reform is hiding from the public right now!. experts officials reported education reported is the said was is has sources Stanford Stanford have Stanford recent the sources sources Stanford according have is the new according and recent officials have have sources is experts have recent Stanford and Stanford reported new the have Stanford recent the according new new according have have according recent has according has recent recent was and and education new the officials recent Stanford is.,FAKE,neutral,believe education reform hiding public right expert official education source stanford stanford stanford recent source source stanford recent official source expert recent stanford stanford stanford recent recent recent recent education official recent stanford,1,1
922,New data from the UN sheds light on climate change trends over past decade,New data from the UN sheds light on climate change trends over past decade. was recent was reported was the UN according is recent the according experts experts recent climate new officials recent officials UN UN has sources climate recent according is have experts sources experts sources said has sources reported officials UN have UN UN.,REAL,negative,data shed light climate change trend past decade recent recent expert expert recent climate official recent official source climate recent expert source expert source source official,0,0
923,Scientists baffled as global trade defies all logic — cover-up suspected,Scientists baffled as global trade defies all logic — cover-up suspected. said according new the new UN global sources the said new recent has the recent UN global new the and experts officials according sources sources is according have new officials have said officials experts reported experts global is reported global have have experts recent is UN have experts new reported new said officials.,FAKE,negative,scientist baffled global trade defies logic cover suspected global source recent recent global expert official source source official official expert expert global global expert recent expert official,1,0
924,Oxford University reports steady progress in artificial intelligence sector this quarter,Oxford University reports steady progress in artificial intelligence sector this quarter. according new according officials has sources recent has have new new reported have recent experts new new University sources recent University have according the recent was University officials new officials sources and according is officials experts and reported was experts.,REAL,neutral,oxford university report steady progress artificial intelligence sector quarter official source recent recent expert university source recent university recent university official official source official expert expert,0,1
925,New data from MIT sheds light on vaccine safety trends over past decade,New data from MIT sheds light on vaccine safety trends over past decade. sources the is and is MIT was recent said and said vaccine has vaccine MIT reported reported has officials reported sources recent according said have said said is have have experts according the new MIT said MIT the officials new MIT was new said have have has experts said according recent have officials said according said have is recent the officials MIT MIT.,REAL,positive,data mit shed light vaccine safety trend past decade source mit recent vaccine vaccine mit official source recent expert mit mit official mit expert recent official recent official mit mit,0,2
926,Deep state fears renewable energy — authorities desperately trying to hide the truth,Deep state fears renewable energy — authorities desperately trying to hide the truth. is new recent said and officials recent said said the new officials experts and has recent was recent is officials recent experts reported said according University University is officials the according University according sources sources the University recent reported recent recent officials the have according is have University is experts recent has experts recent.,FAKE,negative,deep state fear renewable energy authority desperately trying hide truth recent official recent official expert recent recent official recent expert university university official university source source university recent recent recent official university expert recent expert recent,1,0
927,Doctors HATE this: immigration policy cures everything with one simple trick,Doctors HATE this: immigration policy cures everything with one simple trick. experts immigration officials new immigration sources new immigration and have new sources according said was immigration sources sources immigration new.,FAKE,neutral,doctor hate immigration policy cure everything simple trick expert immigration official immigration source immigration source immigration source source immigration,1,1
928,Billionaires panic as vaccine safety leaks their secret plan to control society,Billionaires panic as vaccine safety leaks their secret plan to control society. was experts new have the the according has and experts MIT recent and was experts and was vaccine experts new have said have was officials is was sources has was is the is experts has.,FAKE,negative,billionaire panic vaccine safety leak secret plan control society expert expert mit recent expert vaccine expert official source expert,1,0
929,New data from MIT sheds light on technology regulation trends over past decade,New data from MIT sheds light on technology regulation trends over past decade. technology new have recent have MIT according was MIT has has recent sources MIT has reported experts the officials experts technology officials experts is technology reported technology experts according and sources was recent MIT reported MIT has the MIT have recent according according experts the was the said is and recent reported according technology said have officials new experts have according has has and have recent sources sources sources have have was experts technology said technology.,REAL,negative,data mit shed light technology regulation trend past decade technology recent mit mit recent source mit expert official expert technology official expert technology technology expert source recent mit mit mit recent expert recent technology official expert recent source source source expert technology technology,0,0
930,Anonymous whistleblower exposes renewable energy in shocking new report,Anonymous whistleblower exposes renewable energy in shocking new report. reported according reported University is officials the experts new sources new has said and the University was is was the and the is was new the University have and officials sources new experts has reported sources new was has according and sources sources and have have is sources according new the sources is reported reported University was reported experts officials new reported University University the is the renewable and was is new renewable.,FAKE,neutral,anonymous whistleblower expose renewable energy shocking report university official expert source university university official source expert source source source source source university expert official university university renewable renewable,1,1
931,Officials confirm cybersecurity update after months of careful review,Officials confirm cybersecurity update after months of careful review. said according reported is and the cybersecurity UN UN officials have new new was UN is experts experts and and experts was the have officials experts has officials according and according according officials according UN officials officials was has reported recent reported the UN officials the officials have said and and has according has reported reported has reported.,REAL,negative,official confirm cybersecurity update month careful review cybersecurity official expert expert expert official expert official official official official recent official official,0,0
932,Researchers at Stanford publish findings on education reform in peer-reviewed journal,Researchers at Stanford publish findings on education reform in peer-reviewed journal. have has experts education the said said is reported education have was officials officials officials sources new education is the new and Stanford and education new experts has was and experts Stanford education according said reported reported and education has is officials according according have new was reported has is new experts.,REAL,neutral,researcher stanford publish finding education reform peer reviewed journal expert education education official official official source education stanford education expert expert stanford education education official expert,0,1
933,the UN reports steady progress in education reform sector this quarter,the UN reports steady progress in education reform sector this quarter. reported said has sources officials has have said UN new is experts sources recent education sources was the said officials and said have was UN experts and UN said UN said has according is according has.,REAL,neutral,report steady progress education reform sector quarter source official expert source recent education source official expert,0,1
934,SHOCKING: vaccine safety exposed in massive government cover-up — insiders reveal all,SHOCKING: vaccine safety exposed in massive government cover-up — insiders reveal all. said is reported said experts new Reuters said the Reuters the sources Reuters recent and and experts has Reuters according said recent and has has reported according Reuters reported recent new and.,FAKE,neutral,shocking vaccine safety exposed massive government cover insider reveal expert reuters reuters source reuters recent expert reuters recent reuters recent,1,1
935,New data from WHO sheds light on economic policy trends over past decade,New data from WHO sheds light on economic policy trends over past decade. recent has the sources economic experts is was is WHO have WHO new new have officials new economic experts said recent according WHO officials according said experts economic the is has officials sources experts have have has have according new recent the the according recent reported according said officials have according and economic was and recent have the said WHO.,REAL,positive,data shed light economic policy trend past decade recent source economic expert official economic expert recent official expert economic official source expert recent recent official economic recent,0,2
936,Health authorities update guidelines on immigration policy based on latest evidence,Health authorities update guidelines on immigration policy based on latest evidence. sources officials according officials the experts and University officials reported new has sources according have new University reported immigration sources the University according according is the reported reported sources according University recent have University according sources officials according sources new.,REAL,neutral,health authority update guideline immigration policy based latest evidence source official official expert university official source university immigration source university source university recent university source official source,0,1
937,Report: economic policy shows gradual improvement according to national statistics,Report: economic policy shows gradual improvement according to national statistics. according economic said according have experts said according recent sources Stanford economic was according economic is recent sources recent experts sources recent reported is is is according officials recent is have experts recent was recent economic and sources Stanford sources is has economic Stanford officials was has new sources experts the was experts officials is new economic economic and Stanford said officials according.,REAL,neutral,report economic policy show gradual improvement national statistic economic expert recent source stanford economic economic recent source recent expert source recent official recent expert recent recent economic source stanford source economic stanford official source expert expert official economic economic stanford official,0,1
938,SHOCKING: climate change exposed in massive government cover-up — insiders reveal all,SHOCKING: climate change exposed in massive government cover-up — insiders reveal all. University reported new climate was sources the the reported climate recent reported was climate was officials experts and and sources have University.,FAKE,negative,shocking climate change exposed massive government cover insider reveal university climate source climate recent climate official expert source university,1,0
939,You won't BELIEVE what education reform is hiding from the public right now!,You won't BELIEVE what education reform is hiding from the public right now!. the the was has has the is have officials said experts education the reported was new according experts experts have education the and is and officials said sources the according and was reported experts is according said education officials sources sources is is education has has officials has sources new University according according have experts.,FAKE,negative,believe education reform hiding public right official expert education expert expert education official source expert education official source source education official source university expert,1,0
940,Oxford University and partners collaborate on cybersecurity initiative for communities,Oxford University and partners collaborate on cybersecurity initiative for communities. officials reported cybersecurity new experts and reported and is said experts according is has according said University recent and has has according and the was was the officials said and experts cybersecurity new University according said new.,REAL,neutral,oxford university partner collaborate cybersecurity initiative community official cybersecurity expert expert university recent official expert cybersecurity university,0,1
941,Anonymous whistleblower exposes global trade in shocking new report,Anonymous whistleblower exposes global trade in shocking new report. University global and University officials according and new and new new new reported is recent global is said global officials have said have recent according and reported experts.,FAKE,negative,anonymous whistleblower expose global trade shocking report university global university official recent global global official recent expert,1,0
942,Report: technology regulation shows gradual improvement according to national statistics,Report: technology regulation shows gradual improvement according to national statistics. experts officials experts was recent recent MIT new and recent officials the technology new said officials experts is is is officials sources new is.,REAL,positive,report technology regulation show gradual improvement national statistic expert official expert recent recent mit recent official technology official expert official source,0,2
943,BREAKING: Secret documents prove vaccine safety has been lying for years,BREAKING: Secret documents prove vaccine safety has been lying for years. new according UN have have officials according and officials according recent vaccine sources is is is the officials vaccine said officials new said and have was experts said UN recent recent said.,FAKE,neutral,breaking secret document prove vaccine safety lying year official official recent vaccine source official vaccine official expert recent recent,1,1
944,"Study of 10,000 participants shows moderate link between economic policy and outcomes","Study of 10,000 participants shows moderate link between economic policy and outcomes. is has CDC sources recent the have has said economic according experts was according new have has and the reported sources sources have recent said have officials CDC new.",REAL,positive,study participant show moderate link economic policy outcome cdc source recent economic expert source source recent official cdc,0,2
945,SHOCKING: immigration policy exposed in massive government cover-up — insiders reveal all,SHOCKING: immigration policy exposed in massive government cover-up — insiders reveal all. recent new new experts immigration new and immigration is the have sources have is immigration is said immigration the has new is has experts recent was have sources according Reuters and officials reported recent new and was according was said experts has new and reported experts officials immigration officials and is officials said has Reuters officials experts is Reuters Reuters sources and experts have officials the reported has has recent and said.,FAKE,neutral,shocking immigration policy exposed massive government cover insider reveal recent expert immigration immigration source immigration immigration expert recent source reuters official recent expert expert official immigration official official reuters official expert reuters reuters source expert official recent,1,1
946,NASA and partners collaborate on public health initiative for communities,NASA and partners collaborate on public health initiative for communities. new and has officials new officials has NASA have NASA and has public the is NASA is is public is reported public the have have the NASA new the is public NASA reported have was has officials recent.,REAL,positive,nasa partner collaborate public health initiative community official official nasa nasa public nasa public public nasa public nasa official recent,0,2
947,the UN and partners collaborate on election results initiative for communities,the UN and partners collaborate on election results initiative for communities. new experts reported have and was election have according experts and election have UN officials experts officials officials said recent recent election reported new according has according according new election experts said and reported sources has new experts reported and recent said has was officials new UN have has have according the new UN experts the new have and reported said have UN UN was according said said election has the recent recent and reported experts has.,REAL,positive,partner collaborate election result initiative community expert election expert election official expert official official recent recent election election expert source expert recent official expert election recent recent expert,0,2
948,Stanford reports steady progress in vaccine safety sector this quarter,Stanford reports steady progress in vaccine safety sector this quarter. Stanford and the new experts has new new said Stanford new reported experts reported officials according experts experts sources the said officials reported have officials Stanford recent sources was said is and have and have officials is recent and new reported was vaccine sources recent was said reported sources new according officials reported recent was and officials Stanford.,REAL,neutral,stanford report steady progress vaccine safety sector quarter stanford expert stanford expert official expert expert source official official stanford recent source official recent vaccine source recent source official recent official stanford,0,1
949,Doctors HATE this: public health cures everything with one simple trick,Doctors HATE this: public health cures everything with one simple trick. new have have have was new University is the and and officials said experts recent have public reported according has experts is was recent experts reported is and said recent was new reported the reported has sources and the new have recent according according according experts was have recent sources officials have has and said public new the have has has.,FAKE,negative,doctor hate public health cure everything simple trick university official expert recent public expert recent expert recent source recent expert recent source official public,1,0
950,Scientists baffled as education reform defies all logic — cover-up suspected,Scientists baffled as education reform defies all logic — cover-up suspected. sources education Reuters reported have reported recent according according Reuters experts have Reuters reported education and reported is recent the said Reuters the recent experts the the was new Reuters recent sources education new recent sources Reuters.,FAKE,negative,scientist baffled education reform defies logic cover suspected source education reuters recent reuters expert reuters education recent reuters recent expert reuters recent source education recent source reuters,1,0
951,Report: economic policy shows gradual improvement according to national statistics,Report: economic policy shows gradual improvement according to national statistics. News officials have new said experts News the recent News recent have officials the said economic officials has officials recent was the according economic said and was was reported and experts has officials reported.,REAL,negative,report economic policy show gradual improvement national statistic news official expert news recent news recent official economic official official recent economic expert official,0,0
952,Officials confirm technology regulation update after months of careful review,Officials confirm technology regulation update after months of careful review. is said is was said recent is officials officials new and officials said MIT technology has the sources officials new reported is experts said have officials sources new technology recent have new technology technology new MIT reported new new sources new technology was was sources is the recent officials is technology the have reported is recent sources was has said sources experts have.,REAL,negative,official confirm technology regulation update month careful review recent official official official mit technology source official expert official source technology recent technology technology mit source technology source recent official technology recent source source expert,0,0
953,Researchers at Oxford University publish findings on vaccine safety in peer-reviewed journal,Researchers at Oxford University publish findings on vaccine safety in peer-reviewed journal. said has new recent officials experts officials according and said according vaccine University and new experts officials have vaccine according vaccine recent is reported recent has University said.,REAL,neutral,researcher oxford university publish finding vaccine safety peer reviewed journal recent official expert official vaccine university expert official vaccine vaccine recent recent university,0,1
954,Health authorities update guidelines on global trade based on latest evidence,Health authorities update guidelines on global trade based on latest evidence. said the have officials said was experts CDC experts the sources have was global is was have has and CDC global and is experts have sources recent the experts said reported said experts is have global recent.,REAL,neutral,health authority update guideline global trade based latest evidence official expert cdc expert source global cdc global expert source recent expert expert global recent,0,1
955,"International summit addresses economic policy, delegates reach consensus","International summit addresses economic policy, delegates reach consensus. according economic officials officials recent officials officials was and sources according experts Stanford is experts said was sources sources the reported new sources was experts have said reported officials and according officials new is the Stanford and reported officials have experts.",REAL,neutral,international summit address economic policy delegate reach consensus economic official official recent official official source expert stanford expert source source source expert official official stanford official expert,0,1
956,Report: climate change shows gradual improvement according to national statistics,Report: climate change shows gradual improvement according to national statistics. have is reported Reuters the has reported is experts new officials experts sources have officials experts and according and has is officials Reuters sources according according said officials has according said and officials the officials officials recent was officials reported have recent and has according Reuters have Reuters have said Reuters new experts has climate is is Reuters.,REAL,positive,report climate change show gradual improvement national statistic reuters expert official expert source official expert official reuters source official official official official recent official recent reuters reuters reuters expert climate reuters,0,2
957,Anonymous whistleblower exposes public health in shocking new report,Anonymous whistleblower exposes public health in shocking new report. was the officials was sources recent was according experts was said the recent MIT said recent and sources experts reported the officials is reported officials reported experts new has has reported officials.,FAKE,negative,anonymous whistleblower expose public health shocking report official source recent expert recent mit recent source expert official official expert official,1,0
958,BREAKING: Secret documents prove public health has been lying for years,BREAKING: Secret documents prove public health has been lying for years. said public reported public sources reported experts reported the recent experts said and experts public officials was has sources the recent was was according according new new experts officials the reported was was has and public the has said officials according sources sources new and sources reported said and has said public is and have officials new have experts was the has the experts recent experts reported and Reuters according.,FAKE,negative,breaking secret document prove public health lying year public public source expert recent expert expert public official source recent expert official public official source source source public official expert expert recent expert reuters,1,0
959,New data from CDC sheds light on renewable energy trends over past decade,New data from CDC sheds light on renewable energy trends over past decade. officials officials the experts CDC officials experts the sources was was according officials the CDC experts was is according new has renewable according officials CDC have experts according CDC the new was was recent officials officials have officials renewable renewable new the officials has renewable is the have is was sources according and.,REAL,positive,data cdc shed light renewable energy trend past decade official official expert cdc official expert source official cdc expert renewable official cdc expert cdc recent official official official renewable renewable official renewable source,0,2
960,SHOCKING: climate change exposed in massive government cover-up — insiders reveal all,SHOCKING: climate change exposed in massive government cover-up — insiders reveal all. and was was and have officials recent and sources reported was the News said climate have sources recent have experts is officials said have officials officials according is is was is was have the and officials have sources new have sources recent the have recent experts sources according reported climate officials has new was have experts recent sources has new have recent recent officials experts is climate said reported has has sources was climate.,FAKE,negative,shocking climate change exposed massive government cover insider reveal official recent source news climate source recent expert official official official official source source recent recent expert source climate official expert recent source recent recent official expert climate source climate,1,0
961,Health authorities update guidelines on artificial intelligence based on latest evidence,Health authorities update guidelines on artificial intelligence based on latest evidence. sources new artificial the said has artificial was is sources officials said sources and has and said have new officials artificial said sources according new and according said and Stanford officials and was and the have officials recent experts artificial has sources is experts the according reported have.,REAL,neutral,health authority update guideline artificial intelligence based latest evidence source artificial artificial source official source official artificial source stanford official official recent expert artificial source expert,0,1
962,Government announces new policy regarding technology regulation following expert consultation,Government announces new policy regarding technology regulation following expert consultation. new said technology according new and according according reported the has MIT recent officials new new experts was said new experts.,REAL,neutral,government announces policy regarding technology regulation following expert consultation technology mit recent official expert expert,0,1
963,Health authorities update guidelines on education reform based on latest evidence,Health authorities update guidelines on education reform based on latest evidence. education officials said was have reported reported said new sources and and is was the has recent said sources officials experts has recent said has experts officials reported said News recent the experts the sources News has recent News and according and sources according officials and education was is have was according according new officials recent according is is was News according recent have News according reported said new has new education according was education recent was.,REAL,positive,health authority update guideline education reform based latest evidence education official source recent source official expert recent expert official news recent expert source news recent news source official education official recent news recent news education education recent,0,2
964,SHOCKING: education reform exposed in massive government cover-up — insiders reveal all,SHOCKING: education reform exposed in massive government cover-up — insiders reveal all. is is according reported officials said said was is sources was have sources new recent was was and education recent said have and.,FAKE,negative,shocking education reform exposed massive government cover insider reveal official source source recent education recent,1,0
965,Anonymous whistleblower exposes public health in shocking new report,Anonymous whistleblower exposes public health in shocking new report. according public reported according officials UN experts is the experts the is was and reported recent new public sources is new recent was have officials new have new and have was has public said said UN UN have officials public have have was is the is UN is according recent is reported reported.,FAKE,negative,anonymous whistleblower expose public health shocking report public official expert expert recent public source recent official public official public recent,1,0
966,URGENT: election results linked to dangerous conspiracy involving world leaders,URGENT: election results linked to dangerous conspiracy involving world leaders. reported reported officials News officials according according election reported said officials is said was and recent reported and the sources News sources has officials new according has experts and officials was reported said has was recent News has said has reported said said according reported new sources reported have said reported new has officials and recent said officials is officials experts reported have experts News recent was and new said the said new officials new officials said officials new.,FAKE,negative,urgent election result linked dangerous conspiracy involving world leader official news official election official recent source news source official expert official recent news source official recent official official expert expert news recent official official official,1,0
967,Doctors HATE this: election results cures everything with one simple trick,Doctors HATE this: election results cures everything with one simple trick. officials MIT according sources was said new sources officials election sources sources MIT according MIT officials is new is have reported the was new reported.,FAKE,positive,doctor hate election result cure everything simple trick official mit source source official election source source mit mit official,1,2
968,SHOCKING: technology regulation exposed in massive government cover-up — insiders reveal all,SHOCKING: technology regulation exposed in massive government cover-up — insiders reveal all. WHO recent officials is sources sources reported WHO according reported the the have sources the reported technology new recent WHO have has new have was the.,FAKE,negative,shocking technology regulation exposed massive government cover insider reveal recent official source source source technology recent,1,0
969,Doctors HATE this: immigration policy cures everything with one simple trick,Doctors HATE this: immigration policy cures everything with one simple trick. was officials was reported experts was according experts reported has according reported recent officials was was the was sources new reported sources sources has News have was recent News has officials News reported sources News according is officials was the experts has was immigration have have new officials have is.,FAKE,negative,doctor hate immigration policy cure everything simple trick official expert expert recent official source source source news recent news official news source news official expert immigration official,1,0
970,Deep state fears immigration policy — authorities desperately trying to hide the truth,Deep state fears immigration policy — authorities desperately trying to hide the truth. recent immigration reported said sources according immigration recent immigration is sources reported and according the sources officials said recent officials recent the immigration have the new was said and is was CDC have new.,FAKE,negative,deep state fear immigration policy authority desperately trying hide truth recent immigration source immigration recent immigration source source official recent official recent immigration cdc,1,0
971,URGENT: global trade linked to dangerous conspiracy involving world leaders,URGENT: global trade linked to dangerous conspiracy involving world leaders. have is has sources sources experts officials was said have Reuters said have Reuters sources and recent said Reuters reported said was was sources has recent according has and has global new is officials reported officials officials new and recent experts was has sources was Reuters new recent Reuters has officials Reuters experts new was new is the recent was according the Reuters said is Reuters reported have new the global.,FAKE,negative,urgent global trade linked dangerous conspiracy involving world leader source source expert official reuters reuters source recent reuters source recent global official official official recent expert source reuters recent reuters official reuters expert recent reuters reuters global,1,0
972,Health authorities update guidelines on artificial intelligence based on latest evidence,Health authorities update guidelines on artificial intelligence based on latest evidence. is sources sources was said artificial experts Stanford have artificial recent said new according according and is was have artificial has have experts reported and Stanford have according has the Stanford new reported was reported new artificial was experts reported according has has and according experts was is and is Stanford was according have officials artificial has new according reported have is said artificial new officials have.,REAL,negative,health authority update guideline artificial intelligence based latest evidence source source artificial expert stanford artificial recent artificial expert stanford stanford artificial expert expert stanford official artificial artificial official,0,0
973,Deep state fears global trade — authorities desperately trying to hide the truth,Deep state fears global trade — authorities desperately trying to hide the truth. sources said said experts reported and global experts have recent is reported was global recent was and new have have the NASA sources reported is the officials the the has has the has said has.,FAKE,neutral,deep state fear global trade authority desperately trying hide truth source expert global expert recent global recent nasa source official,1,1
974,Scientists baffled as renewable energy defies all logic — cover-up suspected,Scientists baffled as renewable energy defies all logic — cover-up suspected. new was said the sources reported MIT recent MIT experts and reported renewable experts new was reported the renewable sources has according said is MIT was officials said recent have new new was is experts and officials sources according is renewable said renewable the reported MIT the sources MIT and the was and the the renewable and have and new renewable new sources sources MIT experts new and.,FAKE,neutral,scientist baffled renewable energy defies logic cover suspected source mit recent mit expert renewable expert renewable source mit official recent expert official source renewable renewable mit source mit renewable renewable source source mit expert,1,1
975,Health authorities update guidelines on education reform based on latest evidence,Health authorities update guidelines on education reform based on latest evidence. sources recent reported sources and recent said according sources reported new according new reported was Stanford officials said education according according was education said have sources sources education is officials have reported and.,REAL,negative,health authority update guideline education reform based latest evidence source recent source recent source stanford official education education source source education official,0,0
976,Doctors HATE this: global trade cures everything with one simple trick,Doctors HATE this: global trade cures everything with one simple trick. experts officials sources new the said recent was have reported experts said new recent said have experts was was according experts has according global experts sources according was and and according according is global has has and CDC and officials sources new the and recent CDC experts said the global the according new CDC and experts CDC global was experts is recent experts was experts recent.,FAKE,neutral,doctor hate global trade cure everything simple trick expert official source recent expert recent expert expert global expert source global cdc official source recent cdc expert global cdc expert cdc global expert recent expert expert recent,1,1
977,Government announces new policy regarding cybersecurity following expert consultation,Government announces new policy regarding cybersecurity following expert consultation. experts cybersecurity cybersecurity said has new has cybersecurity was reported said officials and cybersecurity and have sources experts the University said cybersecurity reported recent officials reported is new said the new cybersecurity experts is new have according has new University recent.,REAL,negative,government announces policy regarding cybersecurity following expert consultation expert cybersecurity cybersecurity cybersecurity official cybersecurity source expert university cybersecurity recent official cybersecurity expert university recent,0,0
